0	0 
1	0.006757188 
2	0.08290307 
3	0.1574671 
4	0.1674516 
5	0.1438761 
6	0.1128469 
7	0.08490792 
8	0.06271797 
9	0.04601597 
10	0.03374603 
11	0.02482204 
12	0.0183479 
13	0.01364334 
14	0.01021094 
15	0.007693292 
16	0.005835361 
17	0.004455439 
18	0.003423805 
19	0.002647494 
20	0.002059542 
21	0.001611443 
22	0.001267844 
23	0.001002822 
24	0.0007972436 
25	0.0006369047 
26	0.0005111925 
27	0.0004121316 
28	0.0003336938 
