0.60000000000000142	1	1.3461538461538494
0.60000000000000142	1	1.3461538461538494
1.2000000000000015	2	2.6923076923076956
1.2000000000000015	2	2.6923076923076956
1.8000000000000016	3	4.0384615384615419
2.4000000000000017	4	5.3846153846153886
3.0000000000000018	5	6.7307692307692344
4.200000000000002	7	9.4230769230769269
5.4000000000000021	9	12.11538461538462
7.8000000000000025	13	17.500000000000007
10.200000000000003	17	22.88461538461539
13.800000000000002	23	30.961538461538467
19.200000000000003	32	43.07692307692308
26.400000000000002	44	59.230769230769234
35.400000000000006	59	79.423076923076934
48.603000000000009	81	109.04519230769233
66.603000000000009	111	149.42980769230772
90.603000000000009	151	203.27596153846156
124.203	207	278.66057692307692
169.203	282	379.62211538461537
231.60300000000001	386	519.62211538461543
208.203	347	467.12211538461537
187.803	313	421.3528846153846
169.203	282	379.62211538461537
152.40299999999999	254	341.92980769230769
137.40299999999999	229	308.2759615384615
124.20299999999999	207	278.66057692307692
111.60299999999999	186	250.39134615384614
100.803	168	226.16057692307692
90.602999999999994	151	203.27596153846153
81.602999999999994	136	183.08365384615382
73.802999999999997	123	165.58365384615385
66.602999999999994	111	149.42980769230769
60.002999999999993	100	134.62211538461537
54.002999999999993	90	121.1605769230769
48.602999999999994	81	109.04519230769229
43.799999999999997	73	98.269230769230759
39.599999999999994	66	88.84615384615384
35.399999999999991	59	79.423076923076906
32.399999999999991	54	72.692307692307679
28.79999999999999	48	64.615384615384599
26.399999999999991	44	59.230769230769212
23.399999999999991	39	52.499999999999979
20.999999999999993	35	47.115384615384599
19.199999999999992	32	43.076923076923059
17.399999999999991	29	39.038461538461519
15.599999999999991	26	34.999999999999979
13.79999999999999	23	30.961538461538439
12.599999999999991	21	28.269230769230749
11.399999999999991	19	25.576923076923059
10.199999999999992	17	22.884615384615369
9.5999999999999925	16	21.538461538461522
8.3999999999999932	14	18.846153846153832
7.7999999999999936	13	17.499999999999986
7.199999999999994	12	16.153846153846139
5.9999999999999938	10	13.461538461538447
5.3999999999999941	9	12.115384615384603
5.3999999999999941	9	12.115384615384603
4.7999999999999945	8	10.769230769230758
4.1999999999999948	7	9.4230769230769109
3.5999999999999948	6	8.076923076923066
3.5999999999999948	6	8.076923076923066
2.9999999999999947	5	6.7307692307692193
2.9999999999999947	5	6.7307692307692193
2.3999999999999946	4	5.3846153846153726
2.3999999999999946	4	5.3846153846153726
2.3999999999999946	4	5.3846153846153726
1.7999999999999945	3	4.0384615384615259
1.7999999999999945	3	4.0384615384615259
1.7999999999999945	3	4.0384615384615259
1.1999999999999944	2	2.6923076923076796
1.1999999999999944	2	2.6923076923076796
1.1999999999999944	2	2.6923076923076796
1.1999999999999944	2	2.6923076923076796
1.1999999999999944	2	2.6923076923076796
1.1999999999999944	2	2.6923076923076796
0.59999999999999443	1	1.3461538461538336
0.59999999999999443	1	1.3461538461538336
0.59999999999999443	1	1.3461538461538336
0.59999999999999443	1	1.3461538461538336
0.59999999999999443	1	1.3461538461538336
