1.7044225137517e-07	1.7044225137517e-07	1.7044225137517e-07	1.7044225137517e-07	4.2362338292684e-07	4.2362338292684e-07	4.2362338292684e-07	4.2362338292684e-07
1.7144093613434e-07	1.7144093613434e-07	1.7144093613434e-07	1.7144093613434e-07	4.261055497237e-07	4.261055497237e-07	4.261055497237e-07	4.261055497237e-07
1.7244547255744e-07	1.7244547255744e-07	1.7244547255744e-07	1.7244547255744e-07	4.2860226044702e-07	4.2860226044702e-07	4.2860226044702e-07	4.2860226044702e-07
1.7345589493149e-07	1.7345589493149e-07	1.7345589493149e-07	1.7345589493149e-07	4.3111360031488e-07	4.3111360031488e-07	4.3111360031488e-07	4.3111360031488e-07
1.7447223774443e-07	1.7447223774443e-07	1.7447223774443e-07	1.7447223774443e-07	4.3363965504468e-07	4.3363965504468e-07	4.3363965504468e-07	4.3363965504468e-07
1.7549453568627e-07	1.7549453568627e-07	1.7549453568627e-07	1.7549453568627e-07	4.3618051085605e-07	4.3618051085605e-07	4.3618051085605e-07	4.3618051085605e-07
1.7652282365029e-07	1.7652282365029e-07	1.7652282365029e-07	1.7652282365029e-07	4.3873625447384e-07	4.3873625447384e-07	4.3873625447384e-07	4.3873625447384e-07
1.775571367342e-07	1.775571367342e-07	1.775571367342e-07	1.775571367342e-07	4.4130697313102e-07	4.4130697313102e-07	4.4130697313102e-07	4.4130697313102e-07
1.7859751024137e-07	1.7859751024137e-07	1.7859751024137e-07	1.7859751024137e-07	4.4389275457171e-07	4.4389275457171e-07	4.4389275457171e-07	4.4389275457171e-07
1.7964397968205e-07	1.7964397968205e-07	1.7964397968205e-07	1.7964397968205e-07	4.4649368705414e-07	4.4649368705414e-07	4.4649368705414e-07	4.4649368705414e-07
1.8069658077452e-07	1.8069658077452e-07	1.8069658077452e-07	1.8069658077452e-07	4.4910985935369e-07	4.4910985935369e-07	4.4910985935369e-07	4.4910985935369e-07
1.8175534944636e-07	1.8175534944636e-07	1.8175534944636e-07	1.8175534944636e-07	4.5174136076587e-07	4.5174136076587e-07	4.5174136076587e-07	4.5174136076587e-07
1.8282032183567e-07	1.8282032183567e-07	1.8282032183567e-07	1.8282032183567e-07	4.5438828110946e-07	4.5438828110946e-07	4.5438828110946e-07	4.5438828110946e-07
1.8389153429228e-07	1.8389153429228e-07	1.8389153429228e-07	1.8389153429228e-07	4.5705071072945e-07	4.5705071072945e-07	4.5705071072945e-07	4.5705071072945e-07
1.8496902337903e-07	1.8496902337903e-07	1.8496902337903e-07	1.8496902337903e-07	4.5972874050026e-07	4.5972874050026e-07	4.5972874050026e-07	4.5972874050026e-07
1.8605282587298e-07	1.8605282587298e-07	1.8605282587298e-07	1.8605282587298e-07	4.6242246182872e-07	4.6242246182872e-07	4.6242246182872e-07	4.6242246182872e-07
1.8714297876666e-07	1.8714297876666e-07	1.8714297876666e-07	1.8714297876666e-07	4.6513196665726e-07	4.6513196665726e-07	4.6513196665726e-07	4.6513196665726e-07
1.882395192694e-07	1.882395192694e-07	1.882395192694e-07	1.882395192694e-07	4.6785734746706e-07	4.6785734746706e-07	4.6785734746706e-07	4.6785734746706e-07
1.8934248480851e-07	1.8934248480851e-07	1.8934248480851e-07	1.8934248480851e-07	4.7059869728114e-07	4.7059869728114e-07	4.7059869728114e-07	4.7059869728114e-07
1.9045191303061e-07	1.9045191303061e-07	1.9045191303061e-07	1.9045191303061e-07	4.7335610966758e-07	4.7335610966758e-07	4.7335610966758e-07	4.7335610966758e-07
1.9156784180293e-07	1.9156784180293e-07	1.9156784180293e-07	1.9156784180293e-07	4.7612967874273e-07	4.7612967874273e-07	4.7612967874273e-07	4.7612967874273e-07
1.9269030921454e-07	1.9269030921454e-07	1.9269030921454e-07	1.9269030921454e-07	4.7891949917438e-07	4.7891949917438e-07	4.7891949917438e-07	4.7891949917438e-07
1.938193535777e-07	1.938193535777e-07	1.938193535777e-07	1.938193535777e-07	4.8172566618501e-07	4.8172566618501e-07	4.8172566618501e-07	4.8172566618501e-07
1.9495501342918e-07	1.9495501342918e-07	1.9495501342918e-07	1.9495501342918e-07	4.8454827555505e-07	4.8454827555505e-07	4.8454827555505e-07	4.8454827555505e-07
1.9609732753151e-07	1.9609732753151e-07	1.9609732753151e-07	1.9609732753151e-07	4.8738742362613e-07	4.8738742362613e-07	4.8738742362613e-07	4.8738742362613e-07
1.9724633487437e-07	1.9724633487437e-07	1.9724633487437e-07	1.9724633487437e-07	4.9024320730439e-07	4.9024320730439e-07	4.9024320730439e-07	4.9024320730439e-07
1.9840207467589e-07	1.9840207467589e-07	1.9840207467589e-07	1.9840207467589e-07	4.9311572406376e-07	4.9311572406376e-07	4.9311572406376e-07	4.9311572406376e-07
1.9956458638399e-07	1.9956458638399e-07	1.9956458638399e-07	1.9956458638399e-07	4.9600507194931e-07	4.9600507194931e-07	4.9600507194931e-07	4.9600507194931e-07
2.0073390967773e-07	2.0073390967773e-07	2.0073390967773e-07	2.0073390967773e-07	4.989113495806e-07	4.989113495806e-07	4.989113495806e-07	4.989113495806e-07
2.0191008446865e-07	2.0191008446865e-07	2.0191008446865e-07	2.0191008446865e-07	5.0183465615502e-07	5.0183465615502e-07	5.0183465615502e-07	5.0183465615502e-07
2.0309315090218e-07	2.0309315090218e-07	2.0309315090218e-07	2.0309315090218e-07	5.047750914512e-07	5.047750914512e-07	5.047750914512e-07	5.047750914512e-07
2.0428314935894e-07	2.0428314935894e-07	2.0428314935894e-07	2.0428314935894e-07	5.0773275583239e-07	5.0773275583239e-07	5.0773275583239e-07	5.0773275583239e-07
2.0548012045617e-07	2.0548012045617e-07	2.0548012045617e-07	2.0548012045617e-07	5.1070775024992e-07	5.1070775024992e-07	5.1070775024992e-07	5.1070775024992e-07
2.066841050491e-07	2.066841050491e-07	2.066841050491e-07	2.066841050491e-07	5.1370017624662e-07	5.1370017624662e-07	5.1370017624662e-07	5.1370017624662e-07
2.0789514423235e-07	2.0789514423235e-07	2.0789514423235e-07	2.0789514423235e-07	5.167101359603e-07	5.167101359603e-07	5.167101359603e-07	5.167101359603e-07
2.0911327934131e-07	2.0911327934131e-07	2.0911327934131e-07	2.0911327934131e-07	5.1973773212722e-07	5.1973773212722e-07	5.1973773212722e-07	5.1973773212722e-07
2.1033855195359e-07	2.1033855195359e-07	2.1033855195359e-07	2.1033855195359e-07	5.227830680856e-07	5.227830680856e-07	5.227830680856e-07	5.227830680856e-07
2.1157100389041e-07	2.1157100389041e-07	2.1157100389041e-07	2.1157100389041e-07	5.2584624777918e-07	5.2584624777918e-07	5.2584624777918e-07	5.2584624777918e-07
2.1281067721803e-07	2.1281067721803e-07	2.1281067721803e-07	2.1281067721803e-07	5.2892737576071e-07	5.2892737576071e-07	5.2892737576071e-07	5.2892737576071e-07
2.1405761424919e-07	2.1405761424919e-07	2.1405761424919e-07	2.1405761424919e-07	5.3202655719557e-07	5.3202655719557e-07	5.3202655719557e-07	5.3202655719557e-07
2.1531185754457e-07	2.1531185754457e-07	2.1531185754457e-07	2.1531185754457e-07	5.3514389786533e-07	5.3514389786533e-07	5.3514389786533e-07	5.3514389786533e-07
2.165734499142e-07	2.165734499142e-07	2.165734499142e-07	2.165734499142e-07	5.3827950417137e-07	5.3827950417137e-07	5.3827950417137e-07	5.3827950417137e-07
2.1784243441899e-07	2.1784243441899e-07	2.1784243441899e-07	2.1784243441899e-07	5.4143348313852e-07	5.4143348313852e-07	5.4143348313852e-07	5.4143348313852e-07
2.1911885437211e-07	2.1911885437211e-07	2.1911885437211e-07	2.1911885437211e-07	5.4460594241869e-07	5.4460594241869e-07	5.4460594241869e-07	5.4460594241869e-07
2.2040275334056e-07	2.2040275334056e-07	2.2040275334056e-07	2.2040275334056e-07	5.4779699029456e-07	5.4779699029456e-07	5.4779699029456e-07	5.4779699029456e-07
2.2169417514658e-07	2.2169417514658e-07	2.2169417514658e-07	2.2169417514658e-07	5.5100673568328e-07	5.5100673568328e-07	5.5100673568328e-07	5.5100673568328e-07
2.2299316386922e-07	2.2299316386922e-07	2.2299316386922e-07	2.2299316386922e-07	5.5423528814018e-07	5.5423528814018e-07	5.5423528814018e-07	5.5423528814018e-07
2.2429976384575e-07	2.2429976384575e-07	2.2429976384575e-07	2.2429976384575e-07	5.5748275786252e-07	5.5748275786252e-07	5.5748275786252e-07	5.5748275786252e-07
2.2561401967328e-07	2.2561401967328e-07	2.2561401967328e-07	2.2561401967328e-07	5.6074925569322e-07	5.6074925569322e-07	5.6074925569322e-07	5.6074925569322e-07
2.269359762102e-07	2.269359762102e-07	2.269359762102e-07	2.269359762102e-07	5.6403489312468e-07	5.6403489312468e-07	5.6403489312468e-07	5.6403489312468e-07
2.2826567857775e-07	2.2826567857775e-07	2.2826567857775e-07	2.2826567857775e-07	5.6733978230258e-07	5.6733978230258e-07	5.6733978230258e-07	5.6733978230258e-07
2.2960317216155e-07	2.2960317216155e-07	2.2960317216155e-07	2.2960317216155e-07	5.7066403602967e-07	5.7066403602967e-07	5.7066403602967e-07	5.7066403602967e-07
2.3094850261314e-07	2.3094850261314e-07	2.3094850261314e-07	2.3094850261314e-07	5.7400776776968e-07	5.7400776776968e-07	5.7400776776968e-07	5.7400776776968e-07
2.3230171585157e-07	2.3230171585157e-07	2.3230171585157e-07	2.3230171585157e-07	5.7737109165114e-07	5.7737109165114e-07	5.7737109165114e-07	5.7737109165114e-07
2.3366285806493e-07	2.3366285806493e-07	2.3366285806493e-07	2.3366285806493e-07	5.807541224713e-07	5.807541224713e-07	5.807541224713e-07	5.807541224713e-07
2.3503197571194e-07	2.3503197571194e-07	2.3503197571194e-07	2.3503197571194e-07	5.8415697570006e-07	5.8415697570006e-07	5.8415697570006e-07	5.8415697570006e-07
2.3640911552355e-07	2.3640911552355e-07	2.3640911552355e-07	2.3640911552355e-07	5.8757976748387e-07	5.8757976748387e-07	5.8757976748387e-07	5.8757976748387e-07
2.3779432450451e-07	2.3779432450451e-07	2.3779432450451e-07	2.3779432450451e-07	5.9102261464974e-07	5.9102261464974e-07	5.9102261464974e-07	5.9102261464974e-07
2.39187649935e-07	2.39187649935e-07	2.39187649935e-07	2.39187649935e-07	5.944856347092e-07	5.944856347092e-07	5.944856347092e-07	5.944856347092e-07
2.4058913937221e-07	2.4058913937221e-07	2.4058913937221e-07	2.4058913937221e-07	5.9796894586233e-07	5.9796894586233e-07	5.9796894586233e-07	5.9796894586233e-07
2.4199884065202e-07	2.4199884065202e-07	2.4199884065202e-07	2.4199884065202e-07	6.0147266700175e-07	6.0147266700175e-07	6.0147266700175e-07	6.0147266700175e-07
2.4341680189055e-07	2.4341680189055e-07	2.4341680189055e-07	2.4341680189055e-07	6.0499691771676e-07	6.0499691771676e-07	6.0499691771676e-07	6.0499691771676e-07
2.4484307148589e-07	2.4484307148589e-07	2.4484307148589e-07	2.4484307148589e-07	6.0854181829733e-07	6.0854181829733e-07	6.0854181829733e-07	6.0854181829733e-07
2.4627769811969e-07	2.4627769811969e-07	2.4627769811969e-07	2.4627769811969e-07	6.1210748973827e-07	6.1210748973827e-07	6.1210748973827e-07	6.1210748973827e-07
2.4772073075884e-07	2.4772073075884e-07	2.4772073075884e-07	2.4772073075884e-07	6.1569405374333e-07	6.1569405374333e-07	6.1569405374333e-07	6.1569405374333e-07
2.4917221865717e-07	2.4917221865717e-07	2.4917221865717e-07	2.4917221865717e-07	6.1930163272937e-07	6.1930163272937e-07	6.1930163272937e-07	6.1930163272937e-07
2.5063221135706e-07	2.5063221135706e-07	2.5063221135706e-07	2.5063221135706e-07	6.2293034983051e-07	6.2293034983051e-07	6.2293034983051e-07	6.2293034983051e-07
2.5210075869122e-07	2.5210075869122e-07	2.5210075869122e-07	2.5210075869122e-07	6.2658032890238e-07	6.2658032890238e-07	6.2658032890238e-07	6.2658032890238e-07
2.5357791078433e-07	2.5357791078433e-07	2.5357791078433e-07	2.5357791078433e-07	6.302516945263e-07	6.302516945263e-07	6.302516945263e-07	6.302516945263e-07
2.5506371805476e-07	2.5506371805476e-07	2.5506371805476e-07	2.5506371805476e-07	6.3394457201357e-07	6.3394457201357e-07	6.3394457201357e-07	6.3394457201357e-07
2.565582312163e-07	2.565582312163e-07	2.565582312163e-07	2.565582312163e-07	6.3765908740971e-07	6.3765908740971e-07	6.3765908740971e-07	6.3765908740971e-07
2.580615012799e-07	2.580615012799e-07	2.580615012799e-07	2.580615012799e-07	6.4139536749879e-07	6.4139536749879e-07	6.4139536749879e-07	6.4139536749879e-07
2.595735795554e-07	2.595735795554e-07	2.595735795554e-07	2.595735795554e-07	6.4515353980776e-07	6.4515353980776e-07	6.4515353980776e-07	6.4515353980776e-07
2.6109451765327e-07	2.6109451765327e-07	2.6109451765327e-07	2.6109451765327e-07	6.4893373261077e-07	6.4893373261077e-07	6.4893373261077e-07	6.4893373261077e-07
2.626243674864e-07	2.626243674864e-07	2.626243674864e-07	2.626243674864e-07	6.5273607493358e-07	6.5273607493358e-07	6.5273607493358e-07	6.5273607493358e-07
2.6416318127184e-07	2.6416318127184e-07	2.6416318127184e-07	2.6416318127184e-07	6.5656069655795e-07	6.5656069655795e-07	6.5656069655795e-07	6.5656069655795e-07
2.6571101153259e-07	2.6571101153259e-07	2.6571101153259e-07	2.6571101153259e-07	6.6040772802609e-07	6.6040772802609e-07	6.6040772802609e-07	6.6040772802609e-07
2.6726791109944e-07	2.6726791109944e-07	2.6726791109944e-07	2.6726791109944e-07	6.6427730064508e-07	6.6427730064508e-07	6.6427730064508e-07	6.6427730064508e-07
2.6883393311269e-07	2.6883393311269e-07	2.6883393311269e-07	2.6883393311269e-07	6.6816954649138e-07	6.6816954649138e-07	6.6816954649138e-07	6.6816954649138e-07
2.7040913102403e-07	2.7040913102403e-07	2.7040913102403e-07	2.7040913102403e-07	6.7208459841532e-07	6.7208459841532e-07	6.7208459841532e-07	6.7208459841532e-07
2.7199355859833e-07	2.7199355859833e-07	2.7199355859833e-07	2.7199355859833e-07	6.7602259004564e-07	6.7602259004564e-07	6.7602259004564e-07	6.7602259004564e-07
2.735872699155e-07	2.735872699155e-07	2.735872699155e-07	2.735872699155e-07	6.7998365579407e-07	6.7998365579407e-07	6.7998365579407e-07	6.7998365579407e-07
2.7519031937232e-07	2.7519031937232e-07	2.7519031937232e-07	2.7519031937232e-07	6.8396793085989e-07	6.8396793085989e-07	6.8396793085989e-07	6.8396793085989e-07
2.7680276168428e-07	2.7680276168428e-07	2.7680276168428e-07	2.7680276168428e-07	6.8797555123455e-07	6.8797555123455e-07	6.8797555123455e-07	6.8797555123455e-07
2.7842465188749e-07	2.7842465188749e-07	2.7842465188749e-07	2.7842465188749e-07	6.9200665370634e-07	6.9200665370634e-07	6.9200665370634e-07	6.9200665370634e-07
2.8005604534053e-07	2.8005604534053e-07	2.8005604534053e-07	2.8005604534053e-07	6.9606137586501e-07	6.9606137586501e-07	6.9606137586501e-07	6.9606137586501e-07
2.8169699772633e-07	2.8169699772633e-07	2.8169699772633e-07	2.8169699772633e-07	7.0013985610651e-07	7.0013985610651e-07	7.0013985610651e-07	7.0013985610651e-07
2.8334756505411e-07	2.8334756505411e-07	2.8334756505411e-07	2.8334756505411e-07	7.0424223363768e-07	7.0424223363768e-07	7.0424223363768e-07	7.0424223363768e-07
2.8500780366125e-07	2.8500780366125e-07	2.8500780366125e-07	2.8500780366125e-07	7.0836864848103e-07	7.0836864848103e-07	7.0836864848103e-07	7.0836864848103e-07
2.8667777021522e-07	2.8667777021522e-07	2.8667777021522e-07	2.8667777021522e-07	7.1251924147951e-07	7.1251924147951e-07	7.1251924147951e-07	7.1251924147951e-07
2.8835752171556e-07	2.8835752171556e-07	2.8835752171556e-07	2.8835752171556e-07	7.1669415430129e-07	7.1669415430129e-07	7.1669415430129e-07	7.1669415430129e-07
2.9004711549575e-07	2.9004711549575e-07	2.9004711549575e-07	2.9004711549575e-07	7.2089352944465e-07	7.2089352944465e-07	7.2089352944465e-07	7.2089352944465e-07
2.9174660922523e-07	2.9174660922523e-07	2.9174660922523e-07	2.9174660922523e-07	7.2511751024279e-07	7.2511751024279e-07	7.2511751024279e-07	7.2511751024279e-07
2.9345606091134e-07	2.9345606091134e-07	2.9345606091134e-07	2.9345606091134e-07	7.2936624086875e-07	7.2936624086875e-07	7.2936624086875e-07	7.2936624086875e-07
2.951755289013e-07	2.951755289013e-07	2.951755289013e-07	2.951755289013e-07	7.3363986634034e-07	7.3363986634034e-07	7.3363986634034e-07	7.3363986634034e-07
2.969050718842e-07	2.969050718842e-07	2.969050718842e-07	2.969050718842e-07	7.3793853252504e-07	7.3793853252504e-07	7.3793853252504e-07	7.3793853252504e-07
2.9864474889303e-07	2.9864474889303e-07	2.9864474889303e-07	2.9864474889303e-07	7.4226238614505e-07	7.4226238614505e-07	7.4226238614505e-07	7.4226238614505e-07
3.0039461930666e-07	3.0039461930666e-07	3.0039461930666e-07	3.0039461930666e-07	7.4661157478225e-07	7.4661157478225e-07	7.4661157478225e-07	7.4661157478225e-07
3.0215474285188e-07	3.0215474285188e-07	3.0215474285188e-07	3.0215474285188e-07	7.5098624688324e-07	7.5098624688324e-07	7.5098624688324e-07	7.5098624688324e-07
3.0392517960545e-07	3.0392517960545e-07	3.0392517960545e-07	3.0392517960545e-07	7.5538655176441e-07	7.5538655176441e-07	7.5538655176441e-07	7.5538655176441e-07
3.0570598999612e-07	3.0570598999612e-07	3.0570598999612e-07	3.0570598999612e-07	7.5981263961708e-07	7.5981263961708e-07	7.5981263961708e-07	7.5981263961708e-07
3.0749723480673e-07	3.0749723480673e-07	3.0749723480673e-07	3.0749723480673e-07	7.6426466151253e-07	7.6426466151253e-07	7.6426466151253e-07	7.6426466151253e-07
3.0929897517626e-07	3.0929897517626e-07	3.0929897517626e-07	3.0929897517626e-07	7.6874276940726e-07	7.6874276940726e-07	7.6874276940726e-07	7.6874276940726e-07
3.1111127260193e-07	3.1111127260193e-07	3.1111127260193e-07	3.1111127260193e-07	7.7324711614812e-07	7.7324711614812e-07	7.7324711614812e-07	7.7324711614812e-07
3.1293418894129e-07	3.1293418894129e-07	3.1293418894129e-07	3.1293418894129e-07	7.7777785547752e-07	7.7777785547752e-07	7.7777785547752e-07	7.7777785547752e-07
3.1476778641433e-07	3.1476778641433e-07	3.1476778641433e-07	3.1476778641433e-07	7.8233514203871e-07	7.8233514203871e-07	7.8233514203871e-07	7.8233514203871e-07
3.1661212760561e-07	3.1661212760561e-07	3.1661212760561e-07	3.1661212760561e-07	7.8691913138104e-07	7.8691913138104e-07	7.8691913138104e-07	7.8691913138104e-07
3.1846727546639e-07	3.1846727546639e-07	3.1846727546639e-07	3.1846727546639e-07	7.9152997996528e-07	7.9152997996528e-07	7.9152997996528e-07	7.9152997996528e-07
3.2033329331679e-07	3.2033329331679e-07	3.2033329331679e-07	3.2033329331679e-07	7.9616784516893e-07	7.9616784516893e-07	7.9616784516893e-07	7.9616784516893e-07
3.2221024484794e-07	3.2221024484794e-07	3.2221024484794e-07	3.2221024484794e-07	8.0083288529164e-07	8.0083288529164e-07	8.0083288529164e-07	8.0083288529164e-07
3.2409819412416e-07	3.2409819412416e-07	3.2409819412416e-07	3.2409819412416e-07	8.0552525956057e-07	8.0552525956057e-07	8.0552525956057e-07	8.0552525956057e-07
3.2599720558514e-07	3.2599720558514e-07	3.2599720558514e-07	3.2599720558514e-07	8.1024512813584e-07	8.1024512813584e-07	8.1024512813584e-07	8.1024512813584e-07
3.2790734404815e-07	3.2790734404815e-07	3.2790734404815e-07	3.2790734404815e-07	8.1499265211601e-07	8.1499265211601e-07	8.1499265211601e-07	8.1499265211601e-07
3.2982867471024e-07	3.2982867471024e-07	3.2982867471024e-07	3.2982867471024e-07	8.1976799354356e-07	8.1976799354356e-07	8.1976799354356e-07	8.1976799354356e-07
3.3176126315048e-07	3.3176126315048e-07	3.3176126315048e-07	3.3176126315048e-07	8.2457131541042e-07	8.2457131541042e-07	8.2457131541042e-07	8.2457131541042e-07
3.3370517533217e-07	3.3370517533217e-07	3.3370517533217e-07	3.3370517533217e-07	8.2940278166355e-07	8.2940278166355e-07	8.2940278166355e-07	8.2940278166355e-07
3.3566047760513e-07	3.3566047760513e-07	3.3566047760513e-07	3.3566047760513e-07	8.3426255721052e-07	8.3426255721052e-07	8.3426255721052e-07	8.3426255721052e-07
3.3762723670795e-07	3.3762723670795e-07	3.3762723670795e-07	3.3762723670795e-07	8.3915080792515e-07	8.3915080792515e-07	8.3915080792515e-07	8.3915080792515e-07
3.3960551977023e-07	3.3960551977023e-07	3.3960551977023e-07	3.3960551977023e-07	8.4406770065315e-07	8.4406770065315e-07	8.4406770065315e-07	8.4406770065315e-07
3.4159539431495e-07	3.4159539431495e-07	3.4159539431495e-07	3.4159539431495e-07	8.4901340321785e-07	8.4901340321785e-07	8.4901340321785e-07	8.4901340321785e-07
3.435969282607e-07	3.435969282607e-07	3.435969282607e-07	3.435969282607e-07	8.539880844259e-07	8.539880844259e-07	8.539880844259e-07	8.539880844259e-07
3.4561018992402e-07	3.4561018992402e-07	3.4561018992402e-07	3.4561018992402e-07	8.5899191407303e-07	8.5899191407303e-07	8.5899191407303e-07	8.5899191407303e-07
3.4763524802178e-07	3.4763524802178e-07	3.4763524802178e-07	3.4763524802178e-07	8.6402506294987e-07	8.6402506294987e-07	8.6402506294987e-07	8.6402506294987e-07
3.4967217167345e-07	3.4967217167345e-07	3.4967217167345e-07	3.4967217167345e-07	8.6908770284777e-07	8.6908770284777e-07	8.6908770284777e-07	8.6908770284777e-07
3.5172103040349e-07	3.5172103040349e-07	3.5172103040349e-07	3.5172103040349e-07	8.7418000656463e-07	8.7418000656463e-07	8.7418000656463e-07	8.7418000656463e-07
3.5378189414375e-07	3.5378189414375e-07	3.5378189414375e-07	3.5378189414375e-07	8.7930214791084e-07	8.7930214791084e-07	8.7930214791084e-07	8.7930214791084e-07
3.5585483323583e-07	3.5585483323583e-07	3.5585483323583e-07	3.5585483323583e-07	8.8445430171522e-07	8.8445430171522e-07	8.8445430171522e-07	8.8445430171522e-07
3.5793991843347e-07	3.5793991843347e-07	3.5793991843347e-07	3.5793991843347e-07	8.8963664383092e-07	8.8963664383092e-07	8.8963664383092e-07	8.8963664383092e-07
3.6003722090498e-07	3.6003722090498e-07	3.6003722090498e-07	3.6003722090498e-07	8.948493511415e-07	8.948493511415e-07	8.948493511415e-07	8.948493511415e-07
3.6214681223569e-07	3.6214681223569e-07	3.6214681223569e-07	3.6214681223569e-07	9.0009260156693e-07	9.0009260156693e-07	9.0009260156693e-07	9.0009260156693e-07
3.6426876443036e-07	3.6426876443036e-07	3.6426876443036e-07	3.6426876443036e-07	9.0536657406966e-07	9.0536657406966e-07	9.0536657406966e-07	9.0536657406966e-07
3.6640314991563e-07	3.6640314991563e-07	3.6640314991563e-07	3.6640314991563e-07	9.1067144866073e-07	9.1067144866073e-07	9.1067144866073e-07	9.1067144866073e-07
3.6855004154255e-07	3.6855004154255e-07	3.6855004154255e-07	3.6855004154255e-07	9.1600740640593e-07	9.1600740640593e-07	9.1600740640593e-07	9.1600740640593e-07
3.7070951258899e-07	3.7070951258899e-07	3.7070951258899e-07	3.7070951258899e-07	9.2137462943196e-07	9.2137462943196e-07	9.2137462943196e-07	9.2137462943196e-07
3.7288163676221e-07	3.7288163676221e-07	3.7288163676221e-07	3.7288163676221e-07	9.2677330093267e-07	9.2677330093267e-07	9.2677330093267e-07	9.2677330093267e-07
3.7506648820132e-07	3.7506648820132e-07	3.7506648820132e-07	3.7506648820132e-07	9.3220360517528e-07	9.3220360517528e-07	9.3220360517528e-07	9.3220360517528e-07
3.7726414147986e-07	3.7726414147986e-07	3.7726414147986e-07	3.7726414147986e-07	9.376657275067e-07	9.376657275067e-07	9.376657275067e-07	9.376657275067e-07
3.7947467160829e-07	3.7947467160829e-07	3.7947467160829e-07	3.7947467160829e-07	9.4315985435982e-07	9.4315985435982e-07	9.4315985435982e-07	9.4315985435982e-07
